_id,avg_pm10
"{'city': 'Utrecht', 'day': '2022-11-18'}",9.012500000000001
"{'city': 'Utrecht', 'day': '2022-11-19'}",0.21
"{'city': 'Utrecht', 'day': '2022-11-20'}",6.486666666666667
"{'city': 'Utrecht', 'day': '2022-11-21'}",5.329999999999999
"{'city': 'Utrecht', 'day': '2022-11-22'}",9.4
"{'city': 'Utrecht', 'day': '2022-11-24'}",8.925
"{'city': 'Utrecht', 'day': '2022-11-25'}",2.695
"{'city': 'Utrecht', 'day': '2022-11-26'}",8.736666666666666
"{'city': 'Utrecht', 'day': '2022-11-27'}",3.3299999999999996
"{'city': 'Utrecht', 'day': '2022-11-28'}",0.6
"{'city': 'Utrecht', 'day': '2022-11-29'}",32.315
"{'city': 'Utrecht', 'day': '2022-11-30'}",13.120000000000001
"{'city': 'Utrecht', 'day': '2022-12-01'}",2.5125
"{'city': 'Utrecht', 'day': '2022-12-02'}",0.7050000000000001
"{'city': 'Utrecht', 'day': '2022-12-03'}",0.6
"{'city': 'Utrecht', 'day': '2022-12-04'}",1.9075
"{'city': 'Utrecht', 'day': '2022-12-06'}",43.50333333333333
"{'city': 'Utrecht', 'day': '2022-12-07'}",10.88
"{'city': 'Utrecht', 'day': '2022-12-08'}",15.47
"{'city': 'Utrecht', 'day': '2022-12-09'}",19.2075
"{'city': 'Utrecht', 'day': '2022-12-10'}",14.97
"{'city': 'Utrecht', 'day': '2022-12-12'}",48.443333333333335
"{'city': 'Utrecht', 'day': '2022-12-13'}",34.52428571428572
"{'city': 'Utrecht', 'day': '2022-12-14'}",15.945
"{'city': 'Utrecht', 'day': '2022-12-16'}",50.05666666666667
"{'city': 'Utrecht', 'day': '2022-12-17'}",7.315
"{'city': 'Utrecht', 'day': '2022-12-18'}",5.8
"{'city': 'Utrecht', 'day': '2022-12-19'}",1.735
"{'city': 'Utrecht', 'day': '2022-12-20'}",3.6475
"{'city': 'Utrecht', 'day': '2022-12-21'}",7.44
"{'city': 'Utrecht', 'day': '2022-12-22'}",16.240000000000002
"{'city': 'Utrecht', 'day': '2022-12-24'}",4.63
"{'city': 'Utrecht', 'day': '2022-12-25'}",3.785
"{'city': 'Utrecht', 'day': '2022-12-26'}",2.62
"{'city': 'Utrecht', 'day': '2022-12-27'}",3.015
"{'city': 'Utrecht', 'day': '2022-12-28'}",0.35
"{'city': 'Utrecht', 'day': '2022-12-29'}",3.465
"{'city': 'Utrecht', 'day': '2022-12-30'}",1.81
"{'city': 'Utrecht', 'day': '2022-12-31'}",2.83
"{'city': 'Utrecht', 'day': '2023-01-01'}",1.0075
"{'city': 'Utrecht', 'day': '2023-01-02'}",3.0949999999999998
"{'city': 'Utrecht', 'day': '2023-01-03'}",1.75
"{'city': 'Valparaíso', 'day': '2016-01-30'}",8.30475
"{'city': 'Valparaíso', 'day': '2016-01-31'}",11.585500000000001
"{'city': 'Valparaíso', 'day': '2016-02-01'}",12.525826086956522
"{'city': 'Valparaíso', 'day': '2016-02-02'}",10.132652173913042
"{'city': 'Valparaíso', 'day': '2016-02-03'}",7.311125
"{'city': 'Valparaíso', 'day': '2016-02-04'}",10.814666666666668
"{'city': 'Valparaíso', 'day': '2016-02-05'}",9.305954545454545
"{'city': 'Valparaíso', 'day': '2016-02-06'}",11.034708333333334
"{'city': 'Valparaíso', 'day': '2016-02-07'}",7.992333333333334
"{'city': 'Valparaíso', 'day': '2017-06-28'}",0.0
"{'city': 'Ventanas', 'day': '2016-02-12'}",25.168584615384617
"{'city': 'Ventanas', 'day': '2016-02-13'}",25.225305454545452
"{'city': 'Ventanas', 'day': '2016-02-14'}",31.939266666666665
"{'city': 'Ventanas', 'day': '2016-02-15'}",25.979458333333334
"{'city': 'Ventanas', 'day': '2016-02-16'}",20.34536
"{'city': 'Ventanas', 'day': '2016-02-17'}",21.058544416666667
"{'city': 'Ventanas', 'day': '2016-02-18'}",21.612916666666667
"{'city': 'Ventanas', 'day': '2016-02-19'}",30.0495475
"{'city': 'Ventanas', 'day': '2016-02-20'}",31.62313333333333
"{'city': 'Ventanas', 'day': '2016-02-21'}",34.2248
"{'city': 'Ventanas', 'day': '2017-06-28'}",0.0
"{'city': 'Wekerom', 'day': '2016-01-30'}",20.484732495659724
"{'city': 'Wekerom', 'day': '2016-01-31'}",19.823322192982456
"{'city': 'Wekerom', 'day': '2016-02-01'}",20.667016992789428
"{'city': 'Wekerom', 'day': '2016-02-02'}",24.574277429824562
"{'city': 'Wekerom', 'day': '2016-02-03'}",22.208510395538266
"{'city': 'Wekerom', 'day': '2016-02-04'}",17.38676407005929
"{'city': 'Wekerom', 'day': '2016-02-05'}",19.408733808688105
"{'city': 'Wekerom', 'day': '2016-02-06'}",19.367206162280702
"{'city': 'Wekerom', 'day': '2016-02-07'}",20.664268815104165
"{'city': 'Wekerom', 'day': '2022-10-24'}",0.385
"{'city': 'Wekerom', 'day': '2022-10-25'}",0.75
"{'city': 'Wekerom', 'day': '2022-10-26'}",1.5657142857142858
"{'city': 'Wekerom', 'day': '2022-10-27'}",1.755
"{'city': 'Wekerom', 'day': '2022-10-28'}",0.335
"{'city': 'Wekerom', 'day': '2022-10-29'}",3.205
"{'city': 'Wekerom', 'day': '2022-10-30'}",0.8300000000000001
"{'city': 'Wekerom', 'day': '2022-10-31'}",1.43
"{'city': 'Wekerom', 'day': '2022-11-01'}",0.27666666666666667
"{'city': 'Wekerom', 'day': '2022-11-02'}",0.5800000000000001
"{'city': 'Wekerom', 'day': '2022-11-03'}",0.516
"{'city': 'Wekerom', 'day': '2022-11-04'}",3.2424999999999997
"{'city': 'Wekerom', 'day': '2022-11-06'}",0.08
"{'city': 'Wekerom', 'day': '2022-11-07'}",0.4666666666666666
"{'city': 'Wekerom', 'day': '2022-11-08'}",0.11
"{'city': 'Wekerom', 'day': '2022-11-09'}",0.5733333333333334
"{'city': 'Wekerom', 'day': '2022-11-10'}",0.58
"{'city': 'Wekerom', 'day': '2022-11-12'}",14.58
"{'city': 'Wekerom', 'day': '2022-11-13'}",7.338571428571428
"{'city': 'Wekerom', 'day': '2022-11-14'}",10.030000000000001
"{'city': 'Wekerom', 'day': '2022-11-16'}",0.6533333333333333
"{'city': 'Wekerom', 'day': '2022-11-17'}",0.45199999999999996
"{'city': 'Wekerom', 'day': '2022-11-18'}",2.31
"{'city': 'Wekerom', 'day': '2022-11-19'}",0.21
"{'city': 'Wekerom', 'day': '2022-11-20'}",1.06
"{'city': 'Wekerom', 'day': '2022-11-21'}",1.68
"{'city': 'Wekerom', 'day': '2022-11-22'}",1.7600000000000002
"{'city': 'Wekerom', 'day': '2022-11-24'}",0.58
"{'city': 'Wekerom', 'day': '2022-11-25'}",0.645
"{'city': 'Wekerom', 'day': '2022-11-26'}",2.5883333333333334
"{'city': 'Wekerom', 'day': '2022-11-27'}",0.43500000000000005
"{'city': 'Wekerom', 'day': '2022-11-28'}",0.14
"{'city': 'Wekerom', 'day': '2022-11-29'}",3.25
"{'city': 'Wekerom', 'day': '2022-11-30'}",9.102
"{'city': 'Wekerom', 'day': '2022-12-01'}",1.8900000000000001
"{'city': 'Wekerom', 'day': '2022-12-02'}",0.99
"{'city': 'Wekerom', 'day': '2022-12-03'}",0.91
"{'city': 'Wekerom', 'day': '2022-12-04'}",1.555
"{'city': 'Wekerom', 'day': '2022-12-06'}",5.4366666666666665
"{'city': 'Wekerom', 'day': '2022-12-07'}",1.1833333333333333
"{'city': 'Wekerom', 'day': '2022-12-08'}",4.1
"{'city': 'Wekerom', 'day': '2022-12-09'}",2.0300000000000002
"{'city': 'Wekerom', 'day': '2022-12-10'}",1.16
"{'city': 'Wekerom', 'day': '2022-12-12'}",19.796666666666667
"{'city': 'Wekerom', 'day': '2022-12-13'}",19.75714285714286
"{'city': 'Wekerom', 'day': '2022-12-14'}",19.665
"{'city': 'Wekerom', 'day': '2022-12-16'}",7.94
"{'city': 'Wekerom', 'day': '2022-12-17'}",1.4983333333333333
"{'city': 'Wekerom', 'day': '2022-12-18'}",1.8525
"{'city': 'Wekerom', 'day': '2022-12-19'}",0.1
"{'city': 'Wekerom', 'day': '2022-12-20'}",0.15666666666666665
"{'city': 'Wekerom', 'day': '2022-12-21'}",0.79
"{'city': 'Wekerom', 'day': '2022-12-22'}",5.695
"{'city': 'Wekerom', 'day': '2022-12-25'}",0.445
"{'city': 'Wekerom', 'day': '2022-12-28'}",0.79
"{'city': 'Wekerom', 'day': '2022-12-30'}",0.73
"{'city': 'Wekerom', 'day': '2023-01-01'}",0.27999999999999997
"{'city': 'Wekerom', 'day': '2023-01-03'}",0.91
"{'city': 'Wieringerwerf', 'day': '2016-01-30'}",22.220503647820358
"{'city': 'Wieringerwerf', 'day': '2016-01-31'}",20.64686943236715
"{'city': 'Wieringerwerf', 'day': '2016-02-01'}",21.60928388059404
"{'city': 'Wieringerwerf', 'day': '2016-02-02'}",26.699048090007626
"{'city': 'Wieringerwerf', 'day': '2016-02-03'}",23.05268397022192
"{'city': 'Wieringerwerf', 'day': '2016-02-04'}",19.257057123860235
"{'city': 'Wieringerwerf', 'day': '2016-02-05'}",19.33742915356152
"{'city': 'Wieringerwerf', 'day': '2016-02-06'}",19.183162548627003
"{'city': 'Wieringerwerf', 'day': '2016-02-07'}",21.781398430706524
"{'city': 'Zaandam', 'day': '2016-01-30'}",13.200185097668555
"{'city': 'Zaandam', 'day': '2016-01-31'}",15.676437711995067
"{'city': 'Zaandam', 'day': '2016-02-01'}",18.03713072756551
"{'city': 'Zaandam', 'day': '2016-02-02'}",19.705373111316682
"{'city': 'Zaandam', 'day': '2016-02-03'}",18.71812750539624
"{'city': 'Zaandam', 'day': '2016-02-04'}",21.897244064138143
"{'city': 'Zaandam', 'day': '2016-02-05'}",29.405238205365404
"{'city': 'Zaandam', 'day': '2016-02-06'}",20.045852605612083
"{'city': 'Zaandam', 'day': '2016-02-07'}",15.023697916666663
"{'city': 'Zaandam', 'day': '2022-10-24'}",4.2
"{'city': 'Zaandam', 'day': '2022-10-25'}",12.3
"{'city': 'Zaandam', 'day': '2022-10-26'}",10.442857142857145
"{'city': 'Zaandam', 'day': '2022-10-27'}",10.75
"{'city': 'Zaandam', 'day': '2022-10-28'}",4.5
"{'city': 'Zaandam', 'day': '2022-10-29'}",11.775
"{'city': 'Zaandam', 'day': '2022-10-30'}",9.06
"{'city': 'Zaandam', 'day': '2022-10-31'}",1.0
"{'city': 'Zaandam', 'day': '2022-11-01'}",2.7249999999999996
"{'city': 'Zaandam', 'day': '2022-11-02'}",4.199999999999999
"{'city': 'Zaandam', 'day': '2022-11-03'}",5.383333333333333
"{'city': 'Zaandam', 'day': '2022-11-04'}",34.6
"{'city': 'Zaandam', 'day': '2022-11-06'}",4.433333333333334
"{'city': 'Zaandam', 'day': '2022-11-07'}",3.3333333333333335
"{'city': 'Zaandam', 'day': '2022-11-08'}",7.8
"{'city': 'Zaandam', 'day': '2022-11-09'}",4.2
"{'city': 'Zaandam', 'day': '2022-11-10'}",4.2
"{'city': 'Zaandam', 'day': '2022-11-12'}",26.8
"{'city': 'Zaandam', 'day': '2022-11-16'}",15.6
"{'city': 'Zaandam', 'day': '2022-11-17'}",3.5
"{'city': 'Zaandam', 'day': '2022-11-18'}",7.55
"{'city': 'Zaandam', 'day': '2022-11-19'}",0.2
"{'city': 'Zaandam', 'day': '2022-11-21'}",18.1
"{'city': 'Zaandam', 'day': '2022-11-22'}",8.2
"{'city': 'Zaandam', 'day': '2022-11-24'}",13.55
"{'city': 'Zaandam', 'day': '2022-11-25'}",24.5
"{'city': 'Zaandam', 'day': '2022-11-26'}",14.016666666666666
"{'city': 'Zaandam', 'day': '2022-11-27'}",2.9000000000000004
"{'city': 'Zaandam', 'day': '2022-11-28'}",15.1
"{'city': 'Zaandam', 'day': '2022-11-29'}",24.3
"{'city': 'Zaandam', 'day': '2022-11-30'}",17.759999999999998
"{'city': 'Zaandam', 'day': '2022-12-01'}",3.0999999999999996
"{'city': 'Zaandam', 'day': '2022-12-02'}",0.45
"{'city': 'Zaandam', 'day': '2022-12-03'}",0.31666666666666665
"{'city': 'Zaandam', 'day': '2022-12-04'}",1.35
"{'city': 'Zaandam', 'day': '2022-12-06'}",16.666666666666668
"{'city': 'Zaandam', 'day': '2022-12-07'}",9.866666666666667
"{'city': 'Zaandam', 'day': '2022-12-08'}",10.2
"{'city': 'Zaandam', 'day': '2022-12-09'}",26.766666666666666
"{'city': 'Zaandam', 'day': '2022-12-10'}",12.8
"{'city': 'Zaandam', 'day': '2022-12-12'}",32.233333333333334
"{'city': 'Zaandam', 'day': '2022-12-13'}",27.871428571428574
"{'city': 'Zaandam', 'day': '2022-12-14'}",25.75
"{'city': 'Zaandam', 'day': '2022-12-16'}",53.5
"{'city': 'Zaandam', 'day': '2022-12-17'}",13.6
"{'city': 'Zaandam', 'day': '2022-12-18'}",11.450000000000001
"{'city': 'Zaandam', 'day': '2022-12-19'}",3.7
"{'city': 'Zaandam', 'day': '2022-12-20'}",15.5
"{'city': 'Zaandam', 'day': '2022-12-21'}",17.3
"{'city': 'Zaandam', 'day': '2022-12-22'}",28.95
"{'city': 'Zaandam', 'day': '2022-12-24'}",7.05
"{'city': 'Zaandam', 'day': '2022-12-25'}",1.1
"{'city': 'Zaandam', 'day': '2022-12-26'}",2.816666666666667
"{'city': 'Zaandam', 'day': '2022-12-27'}",6.449999999999999
"{'city': 'Zaandam', 'day': '2022-12-28'}",0.9
"{'city': 'Zaandam', 'day': '2022-12-30'}",1.4333333333333336
"{'city': 'Zaandam', 'day': '2022-12-31'}",1.3
"{'city': 'Zaandam', 'day': '2023-01-01'}",0.675
"{'city': 'Zaandam', 'day': '2023-01-02'}",7.300000000000001
"{'city': 'Zaandam', 'day': '2023-01-03'}",8.4
"{'city': 'Zegveld', 'day': '2016-01-30'}",77.46515789473683
"{'city': 'Zegveld', 'day': '2016-01-31'}",74.14180555555555
"{'city': 'Zegveld', 'day': '2016-02-01'}",67.87376321353067
"{'city': 'Zegveld', 'day': '2016-02-02'}",91.60157476139979
"{'city': 'Zegveld', 'day': '2016-02-03'}",64.78690972222222
"{'city': 'Zegveld', 'day': '2016-02-04'}",69.7663964212397
"{'city': 'Zegveld', 'day': '2016-02-05'}",79.84926315789474
"{'city': 'Zegveld', 'day': '2016-02-06'}",75.10964157706093
"{'city': 'Zegveld', 'day': '2016-02-07'}",85.60305555555556
